device_id, stream_id, kernel id, kernel mangled name, grid_dimX, grid_dimY, grid_dimZ, #blocks, block_dimX, block_dimY, block_dimZ, #threads, total_insts, total_reported_insts
0, 0, kernel-49.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-50.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-51.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-52.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-53.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-54.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-55.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-56.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-57.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-58.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-59.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-60.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-61.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-62.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-63.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-64.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-65.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-66.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-67.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-68.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-69.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-70.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-71.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-72.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-73.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-74.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-75.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-76.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-77.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-78.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-79.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-80.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-81.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-82.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-83.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-84.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-85.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-86.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-87.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-88.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-89.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-90.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-91.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-92.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-93.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-94.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-95.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-96.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-97.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-98.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-99.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
0, 0, kernel-100.trace, _Z24block2D_hybrid_coarsen_xffPfS_iii, 2, 32, 1, 64, 32, 4, 1, 128, 1573424,1573424
