device_id, stream_id, kernel id, kernel mangled name, grid_dimX, grid_dimY, grid_dimZ, #blocks, block_dimX, block_dimY, block_dimZ, #threads, total_insts, total_reported_insts
0, 0, kernel-1.trace, _Z14calculate_tempiPfS_iiiiffffff, 8, 8, 1, 64, 16, 16, 1, 256, 489200,489200
0, 0, kernel-2.trace, _Z14calculate_tempiPfS_iiiiffffff, 8, 8, 1, 64, 16, 16, 1, 256, 489200,489200
0, 0, kernel-3.trace, _Z14calculate_tempiPfS_iiiiffffff, 8, 8, 1, 64, 16, 16, 1, 256, 489200,489200
0, 0, kernel-4.trace, _Z14calculate_tempiPfS_iiiiffffff, 8, 8, 1, 64, 16, 16, 1, 256, 489200,489200
0, 0, kernel-5.trace, _Z14calculate_tempiPfS_iiiiffffff, 8, 8, 1, 64, 16, 16, 1, 256, 489200,489200
0, 0, kernel-6.trace, _Z14calculate_tempiPfS_iiiiffffff, 8, 8, 1, 64, 16, 16, 1, 256, 489200,489200
0, 0, kernel-7.trace, _Z14calculate_tempiPfS_iiiiffffff, 8, 8, 1, 64, 16, 16, 1, 256, 336149,336149
